question,answer,label
"Hai dok, mau konsul soal penyakit ku nih dok, awalx demam dan batuk lama"" Skt perut yah terus batukx blm sembuh, mengigil msh sering, tpi klaw udah minum obt lngsung turun demamx dok, alhamdulillah indra perasa dan penciuman ku ada dok, tpi baru kali ini diare baru sekali dok, tolong sosulinya dok biar saya cpt pulih lagi","Alo, terimakasih atas pertanyaannya. Demam, batuk-batuk, nyeri perut, menggigil, dan diare bisa menandakan Anda mengalami infeksi, contohnya infeksi sistem pernapasan, infeksi sistem pencernaan, atau infeksi sistem organ lainnya. Penyebab infeksi ini ada banyak, contohnya virus (termasuk virus SARS-CoV-2 yang menyebabkan COVID-19 ), bakteri, atau mikroorganisme lain. Tidak cuma infeksi, keluhan Anda mungkin juga diperberat dengan refluks asam lambung, keracunan maknan, radang usus, sindroma iritasi usus, efek samping obat, gangguan hormon, alergi dingin atau substansi lain, gangguan imunitas, dan sebagainya. Jika benar sudah 1 minggu keluhan Anda muncul, baiknya Anda tidak mendiamkannya begitu saja. Pergilah periksakan diri Anda ke dokter atau dokter penyakit dalam terdekat sehingga bisa dilakukan evaluasi lebih lanjut, contohnya dengan tes darah, tes swab PCR, rontgen, atau tes penunjang lainnya. Sementara ini, yang perlu Anda lakukan yakni: Minum dulu obat paracetamol supaya demam dan menggigil reda Isolasi diri Anda di kamar terpisah dengan orang lain, pastikan kamar tersebut memiliki sirkulasi udara yang baik Kompres hangat perut Anda yang nyeri Mandilah dengan air hangat dan kenakan juga pakaian yang menghangatkan tubuh Anda Jangan dekati dingin, asap, dan hal-hal yang membuat Anda alergi Banyak minum air hangat, makan makanan berkuah kaldu, serta buah yang mengandung kaya vitamin C dan antioksidan lainnya Tidak dulu makan makanan pedas dan berminyak selama masih batuk dan diare Banyak istirahat dan jalani pola hidup sehat Semoga membantu ya..",ispa
"Halo dok saya baru pulang dari bepergian keluar kota tgl 3 tengah malam nyampe rumah langsung mandi, besok paginya ngerasa sehat-sehat aja tapi siangnya mulai ngerasain badan panas sampe malem tapi pas dicek suhunya 36 tarus atau 35an keatas, terus tiba"" ngerasain ada dahak yg ngegumpal ditenggorokan gitu, terus tiba-tiba kencing saya rasanya panas banget. kira-kira itu gejala covid atau gimana yah?","Alo, selamat siang. Terimakasih sudah menghubungi Alodokter. Saya dr. Ainul Demam merupakan salah satu tanda adanya infeksi tubuh. Dikatakan demam apabila suhu lebih daei 37.4 celcius. Selain itu keluhan yang anda alami dapat disebabkan oleh beberapa hal seperti alergi, paparan bahan kimia, infeksi virus/ bakteri. Penyebab infeksi bermacam-macam bergantung dari keluhan lain yang dirasakan seperti batuk pilek, nyeri tenggorokan, mual muntah dan diare serta nyeri saat BAK. Adapun beberapa diagnosis banding yakni ISPA Demam tifus Demam berdarah Covid-19 Seseorang akan dicurigai terkena covid-19 apabila didapatkan riwayat kontak dengan orang terinfeksi covid-19, perjalanan luar negeri/ luar kota dengan kasus aktif tinggi, serta didapatkan keluhan serupa pada keluarga. Untuk informasi lebih lengkapnya perlu bertemu dengan dokter penyakit dalam, agar dapat menegakkan diagnosis sesuai dengan wawancara, pemeriksaan fisik dan pemeriksaan penunjang. Salah satu pemeriksaan yang dapat dilakukan sebagai skrining adalah swab antigen. Untuk saat ini ada beberapa hal yang dapat dilakukan dirumah yakni memerapkan protokol kesehatan, pola hidup sehat, makan bergizi dan bernutrisi, istirahat yang cukup dan olahraga teratur, cukupi kebutuhan cairan, membatasi interaksi dengan orang lain, konsumsi obat anti demam, mengelola stes dengan baik. Apabila didapatkan tanda bahaya misalnya demam tinggi, sesak napas, nyeri hebat segera pergi ke IGDterdekat. Terimakasih semoga membantu.",ispa
"Dok sore td saya mimisan,memang sudh 5hr ini saya sakit makan hanya bubur beras, batuk,pusing,mual, nah kok sore mimisan, trus ini mlm juga,biar tidak mimisan terus gimana ya dok,saya tidak punya riwayat sakit kok dok? Bahaya gk yah 2x mimisan","Alo, terimakasih atas pertanyaannya. Mimisan, batuk, pusing, dan mual, sesungguhnya tidak khas menandakan sakit-sakit tertentu. Kemungkinan, pencetus keluhan Anda yakni: Refluks asam lambung ke tenggorokan (laryngopharyngeal reflux disease, gastroesophageal reflux disease) Infeksi virus atau bakteri, contohnya COVID-19 (infeksi virus SARS-CoV-2), ISPA (infeksi saluran pernapasan akut), demam Dengue Kekurangan nutrisi, misalnya vitamin K, zat besi Faktor lain, seperti polip hidung, karsinoma nasofaring, efek samping obat, fluktuasi hormon, alergi, gangguan peradangan, dan sebagainya Saran kami, kondisi Anda diperiksakan langsung saja ke dokter atau dokter penyakit dalam terdekat jika benar terjadinya sudah lebih dari 3 hari. Dengan begitu, tentu dokter bisa mengatasi kondisi Anda dengan tepat sesuai penyebabnya. Untuk kasus yang diduga berat, bisa juga dokter mengarahkan Anda dulu untuk menjalani tes darah, tes swab PCR, rhinoskopi, rontgen, atau tes penunjang lain. Sementara ini, Anda baiknya jangan panik dulu. Cobalah perbanyak istirahat di rumah, rajin minum air hangat, makan buah kaya antioksidan, jangan dulu makan es dan gorengan, makanlah porsi kecil-kecil namun sering, tidak mengorek-ngorek hidung berlebihan, hindari pajanan panas dan udara kering berlebihan, jangan merokok, selalu kenakan masker, dan jangan sembarangan minum obat atau herba. Semoga membantu ya..",ispa
"Selamat siang, anak perempuan saya umur 13 bulan berdahak tapi tidak batuk ataupun pilek. Sudah 3 hari ini susah tidur karena napas seperti sesak, jika posisi tidur salah dia ngorok. Sudah ke dokter dan di bantu nebulizer agar dahak keluar, tapi tidak kunjung keluar. Itu gejala apa ya dok? Apa yang harus saya lakukan agar dahak keluar? Anak saya sudah 1 hari minum obat tapi tidak ada perubahan sama sekali.","Alo, Obat apa yang sudah diberikan pada anak Anda? Keluhan saluran napas seperti berdahak, napas berbunyi, maupun sesak napas pada anak Anda dapat disebabkan karena beberapa kondisi berikut ini: Infeksi saluran napas atas Asma Reaksi alergi Tuberkulosis Pneumonia Covid Bronkitis Adanya benda asing di saluran napas Langkah Anda memeriksakan anak ke dokter sudah tepat. Tindakan nebulizer umumnya ditujukan untuk membatu mengencerkan dahak agar lebih mudah keluar serta melonggarkan saluran napas untuk mengurangi sesak napas. Pemberian obat-obatan kemungkinan juga ditujukan untuk hal yang sama. Untuk membantu proses pemulihan, Anda dapat melakukan beberapa tips berikut ini: Biarkan anak istirahat cukup Berikan obat sesuai anjuran dan dosis dari dokter Ajak anak menghirup uap air panas Gunakan pelembap udara ruangan Pastikan rumah bebas dari debu dan asap rokok Ajari anak untuk latihan pernapasan Perhatikan apakah ada pemicu tertentu, bila ada pemicu, sebaiknya usahakan agar anak tidak terpapar pemicu Apabila obat dari dokter sudah habis namun belum ada perubahan berarti, sebaiknya Anda membawa anak Anda untuk kontrol kembali ke dokter supaya bisa dilakukan evaluasi lebih lanjut untuk memastikan kondisinya saat ini sehingga anak Anda bisa diberikan penanganan lanjutan yang lebih tepat ya. Semoga bisa membantu Anda, Terima kasih",ispa
"Hai, Dok. Anak saya usia 9 tahun sejak dua hari lalu mengeluh sakit kepala. Awalnya saya pikir karena kurang tidur, tapi sekarang dia juga mulai mual dan mengeluh silau kalau lihat cahaya. Saya khawatir ini migrain atau masalah lain yang lebih serius. Apa yang sebaiknya saya lakukan?","Alo, selamat siang Keluhan sakit kepala diserati mual dan silau melihat cahaya kondisi yang dialami anak bunda bisa disebabkan oleh beragam hal seperti: Migrain Gangguan pada mata Jadi penyebabnya tidak selalu akibat migrain ya, sebaiknya untuk lebih memastikan penyebabnya perlu bawa anak ke dokter secara langsung untuk mendapatkan pemeriksaan dan penanganan lebih lanjut dengan tepat. Namun sebelum ke dokter bisa tangani keluhan anak anda ini secara mandiri terlebih dahulu dengan cara: Tidur yang cukup Minum air putih yang cukup Matikan lampu saat tidur Hindari kondisi lampu terlalu terang Gunakan kacamata saat keluar ruamh Konsumsi obat seperti paracetamol untuk mengatasi nyeri Jika sudah melakukan tips diatas, namun tidak kunjung juga membantu anda bisa temui dokter secara langsung untuk mendapatkan pemeriksaan dan penanganan lebih lanjut dengan tepat sesuai penyebab yang mendasati. Semoga dapat membantu",migrain
"Dok, saya sering mengalami sakit kepala berdenyut di satu sisi kepala, biasanya disertai mual, mata terasa sensitif terhadap cahaya, dan sulit fokus. Serangan ini bisa berlangsung berjam-jam hingga seharian penuh. Saya sudah mencoba minum obat pereda nyeri, tapi migrain tetap sering kambuh 2-3 kali dalam sebulan. Apa penyebab migrain seperti ini, dan bagaimana cara mengendalikannya agar tidak sering kambuh?","Alo, selamat pagi Migrain ialah sakit kepala berdenyut yang umumnya terjadi pada salah satu sisi kepala selain mengeluhkan sakit kepala sebelah, migrain juga menimbulkan keluhan mual, muntah dan sensitif terhadap cahaya atau suara. Migrain penyebabnya masih perlu diteliti lebih lanjut, namun ada dugaan bahwa kondisi ini terkait dengan ketidakseimbangan hormon serotonin dalam tubuh, disamping itu migrain juga diduga terjadi karena aktivitas listrik otak dan faktor genetik. Pada umumnya migrain dapat diatasi dengan penanganan mandiri seperti: Istirahat atau tidur di kamar yang sepi, gelap dan sejuk Kompres dingin dahi atau belakang leher Memijat kepala, pelipis atau leher Konsumsi obat pereda nyeri seperti paracetamol Jika penanganan mandiri diatas tidak membantu, anda perlu temui dokter saraf untuk mendapatkan penanganan lebih lanjut. Migrain tidak dapat disembuhkan sepenuhnya ya namun ada upaya yang bisa dilakukan untuk mengurangi frekuensi dan mencegah terjadi serangan seperti: Menghindari pemicu migrain seperti paparan cahaya lampu yang terlalu terang, suara keras atau bau menyengat Minum air putih 8-10 gelas minimal Makan dengan teratur dan hindari atau batasi makanan asin, cepat saji, coklat dan makanan mengandung USG Tidur yang cukup 7-9 jam tiap malam Kelola sters dengan baik seperti melakukan hobi atau mencari hobi baru Semoga dapat membantu",migrain
"Dok, saya sering merasa kepala berdenyut sangat kuat di satu sisi, sampai mengganggu aktivitas. Kadang disertai sensitif terhadap cahaya dan suara. Usia saya 30 tahun, dan ini sudah terjadi berulang sejak 6 bulan terakhir. Apakah ini termasuk migrain, dan apakah migrain ada kaitannya dengan kelainan otak?","Alo, selamat siang Dari keluhan dan ciri-ciri anda alami memang bisa mengarah ke kondisi migrain ya, migrain ialah sakit kepala berdenyut yang umumnya terjadi pada salah satu sisi kepala. Penyebab migrain masih perlu diteliti lebih lanjut namun ada duhaan bahwa kondisi ini terkait dengan ketidakseimbangan hormon serotonin dalam tubuh dimana jika kadar hormon ini tinggi pembuluh darah akan menyempit sementara jika kadarnya rendah pembuluh darah akan membengkak hal ini lah yang memicu peradangan nyeri. Di samping itu migrain juga diduga terjadi karena aktivitas listrik otak dan faktor genetik. Untuk lebih memastikan keluhan anda alami akibat apa sebaiknya temui dokter secara langsung ya, untuk secara mandiri sementara yang bisa anda lakukan mengurangi keluhan ialah: Konsumsi obat antinyeri yang bisa anda beli bebas Istirahat atau tidur di kamar yang sepi, gelap dan sejuk Minum air putih yang cukup Kompres dahi atau belakang leher dengan kompres dingin Memijat kepala, pelipis atau leher Semoga dapat membantu",migrain
"Dok, akhir-akhir ini saya sering merasa kesemutan di bagian kepala, terutama pas lagi duduk lama atau pas bangun tidur. Rasanya kayak geli-geli kesetrum gitu, tapi cuma di bagian kepala, kadang nyebar sampai leher. Saya jadi mikir ini ada hubungannya sama saraf kejepit atau mungkin kurang darah? Tapi sejauh ini saya nggak ngerasa pusing atau mual, cuma kesemutan aja yang bikin nggak nyaman. Kira-kira kondisi ini termasuk bahaya atau masih wajar ya? Apa perlu cek ke dokter saraf?","Alo, selamat siang Sensasi kesemutan di kepala bisa terasa sama dengan kesemutan yang terjadi di tangan atau kaki, namun kepala kesemutan bisa disertai dengan sensasi kebas atau panas seperti terbakar yang dapat menjalar ke wajah atau leher dimana kondisi ini bisa menjadi tanda adanya kondisi medis tertentu. Berikut ada beberapa kondisi yang dapat menyebabkan kepala kesemutan seperti: Posisi tidur yang salah yaitu posisi tidur telentang atau tidur yang tidak biasa seperti di dalam pesawat dan kereta api Stres dan gangguan kecemasan Neuropati kranial yaitu kondisi yang terjadi saat saraf kranial yaitu saraf yang langsung berasal dari otak atau batang otak mengalami kerusakan umumnya disebabkan oleh penyakit atau kondisi seperti diabetes, tekanan darah tinggi atau cedera kepala Efek samping obat Untuk kondisi anda bisa atasi hal ini secara mandiri dengan cara: Konsumsi air putih bila perlu hangat 8-10 gelas dalam sehari Tidur yang cukup 7-9 jam tiap malam Kelola stres dengan baik bisa juga lakukan meditasi Konsumsi makanan bergizi dan makan dengan teratur Jika keluhan anda alami tidak mereda dengan sendirinya dan dialami berkepanjangan bahkan disertai dengan keluhan lain maka anda bisa konsultasi ke dokter saraf untuk mendapatkan pemeriksaan lebih lanjut sehingga dapat diketahui penyebab pastinya dan bisa ditangani dengan tepat. Semoga dapat membantu",migrain
"Halo dokter, saya mau bertanya. Saya akhir-akhir ini sering merasa pusing di bagian belakang kepala, terutama setelah duduk lama di depan komputer. Rasanya kayak ada tekanan dan agak berdenyut, tapi nggak sampai mual parah. Apakah ini tanda dari masalah serius atau cuma karena postur dan kelelahan biasa? Saya ingin tahu apa yang harus saya lakukan supaya nggak makin sering pusing.","Alo, selamat sore Terima kasih atas pertanyaannya. Mungkin lebih tepat anda alami merupakan sakit kepala ya yaitu sakit kepala tegang yang merupakan jenis sakit kepala yang ditandai dengan nyeri di kepala dan leher dimana sakit kepala ini terjadi ketika otot di leher dan kulit kepala berkontraksi atau menegang yang bisa disebabkan oleh beberapa pemicu seperti postur tubuh yang buruk, kebiasaan memicingkan mata, kelelahan atau kurang tidur, serta kondisi stres juga menjadi pemicu dan banyak hal. Nah untuk kondisi anda ini bisa tangani secara mandiri terlebih dahulu dengan cara: Kompres hangat pada bagian kepala dan leher yang sakit Konsumsi obat pereda nyeri seperti paracetamol Tidur yang cukup 7-9 jam tiap malam Sebaiknya pertahankan postur tubuh tegak lurus saat duduk Lakukan peregangan disela duduk lama atau merubahan posisi dalam beberapa menit seperti berdiri atau berjalan Jika penanganan mandiri ini tidak juga membantu atau keluhn anda alami semakin parah maka bisa konsultasi lebih lanjut ke dokter saraf melalui chat via aplikasi Alodokter untuk mendapatkan penanganan lebih lanjut. Semoga dapat membantu",migrain
"Saya sering banget ngerasain sakit kepala sebelah yang muncul tiba-tiba, kadang di sisi kanan, kadang di kiri. Rasanya tuh nyut-nyutan dan bisa berlangsung beberapa jam sampai setengah hari. Biasanya makin parah kalau saya lagi stres kerjaan atau kurang tidur. Saya nggak terlalu suka minum obat kimia, jadi belakangan ini saya coba minum jamu dan herbal yang dijual di pasaran, tapi efeknya nggak selalu terasa. Saya jadi bingung, sebenarnya aman nggak sih pakai obat herbal terus-menerus buat sakit kepala sebelah kayak gini? Dan emang ada obat herbal yang bener-bener efektif buat kondisi kayak saya?","Alo, terimakasih atas pertanyaannya. Nyeri kepala berdenyut yang kambuh-kambuhan di salah satu sisi kepala paling sering timbul akibat migrain. Migrain sendiri merupakan salah satu jenis nyeri kepala primer yang diduga muncul karena perubahan pada batang otak dan interaksinya dengan serabut syaraf trigeminal serta gangguan keseimbangan zat kimia di otak, seperti serotonin. Selain migrain, keluhan Anda mungkin juga muncul karena pencetus lain, seperti nyeri kepala cluster, aneurisme serebri, sinusitis, tumor otak, trigeminal neuralgia, meningitis, ensefalitis, otitis, gangguan psikosomatis, cidera kepala, dan banyak lagi gangguan medis lainnya. Penanganan atas keluhan Anda memang tidak melulu harus langsung dilakukan dengan obat-obatan. Namun, sembarangan mengkonsumsi jamu dan herba pun tidak selalu tepat juga dalam mengatasi keluhan Anda. Lebih aman, sebelum periksa ke dokter, cobalah lakukan dulu tips berikut ini: Berupayalah untuk tidur, bangun, dan makan secara teratur setiap harinya Jangan tidur terlalu larut malam, tidurlah 7-9 jam sehari Makanlah makanan bergizi seimbang, terutama makanan yang mengandung kaya asam lemak omega 3, magnesium, dan antioksidan, misalnya ikan salmon, tuna, sarden, mackerel, kacang-kacangan, sayuran berdaun hijau, biji-bijian, jamur, semangka, dan sebagainya Batasi konsumsi minuman berkafein, makanan yang mengandung penyedap dan pengawet buatan, makanan asin, makanan ultraproses, dan jauhi alkohol Sempatkan berolahraga, bermeditasi, melampiaskan hobi, dan melakukan aktifitas lain yang membuat tubuh Anda rileks Kondisikan lingkungan sekitar Anda agar nyaman, tidak terlalu bising, gerah, pengap, dan silau Atur jadwal kegiatan Anda dengan baik, utamakan hal yang penting dan mendesak terlebih dulu, sehingga Anda tidak mudah stres dan bisa tetap tidur cukup Konsumsi obat paracetamol agar nyeri kepala reda Beberapa jenis herba, seperti jahe, peppermint, lavender, ketumbar, dan chamomile dilansir bisa membantu meringankan nyeri kepala akibat migrain. Namun, tidak semua orang cocok mengkonsumsinya. Oleh karenanya, jika keluhan Anda tidak kunjung membaik dengan langkah di atas, silakan diperiksakan langsung ke dokter ya.. Semoga membantu.",migrain
